timestamp_transaction, transaction_amount($) , revenue($) ,timestamp_on_account_balance,account_number, account_balance($) ,branch_name,branch_location,foot_traffic,account_type,account_count,loan_type, loan_amount($) ,timestamp_on_satisfaction_rating,satisfaction_rating,investment_product, return_on_investment($) ,location_customer,customer_count,timestamp_ATM_transaction,ATM_location,transaction_count,Timestamp_on_ATM_transaction,metric_compliance_security_metric,metric_value
9/17/2020," 2,992.38 "," 1,006.26 ",11/18/2021,5.04837E+15," 25,914.97 ",4912 Spenser Point,Frutal,1577,†Money Market Deposit†,3,education," 441,189.42 ",†Outstanding,†Outstanding,Consumer Services," 14,689.61 ",Depapre,79,10/29/2016,Sanban,18,12/2/2022,,
7/7/2022," 9,290.50 "," 7,894.96 ",6/4/2019,5.10875E+15," 28,233.05 ",81055 Meadow Vale Alley,Micha≈Ç√≥w-Regin√≥w,871,†Money Market Deposit†,3,education," 209,036.35 ",Poor,Poor,Consumer Services," 68,950.77 ",General Lavalle,42,5/20/2017,Pescara,15,3/31/2019,,
8/25/2019," 7,872.30 "," 1,490.30 ",6/19/2022,5.04837E+15," 2,358.24 ",7499 Riverside Road,TraÃâng Bom,1731,†Money Market Deposit†,5,education," 763,707.83 ",Unsatisfactory,Unsatisfactory,Technology," 72,302.29 ",Tando JƒÅm,59,12/18/2022,Sorong,26,12/3/2019,,
6/6/2022," 5,683.32 ", 680.10 ,5/23/2019,5.10876E+15," 1,566.22 ",8175 Mitchell Point,Lelydorp,451,†Money Market Deposit†,1,education," 490,590.16 ",Good,Good,Finance," 59,457.90 ",Saint-Maurice-l'Exil,92,2/14/2020,Pitangueiras,7,10/24/2022,,
5/25/2018," 5,756.82 "," 4,447.84 ",4/28/2022,5.04837E+15," 42,370.61 ",7906 Basil Crossing,Crici√∫ma,1177,†Money Market Deposit†,1,education," 892,017.77 ",†Very Good†,†Very Good†,Health Care," 30,932.06 ",Jiangcun,54,2/25/2022,Doloon,46,3/7/2018,,
8/24/2017," 1,527.65 "," 3,461.98 ",3/14/2021,5.10875E+15," 2,374.36 ",50 Londonderry Crossing,Pueblo Nuevo,1836,†Money Market Deposit†,3,education," 148,760.96 ",†Outstanding,†Outstanding,n/a," 62,012.18 ",Borgo Maggiore,95,4/2/2016,Sheffield,34,4/30/2018,,
12/23/2019," 5,959.41 "," 1,875.33 ",10/15/2021,5.04837E+15," 33,156.70 ",9 Farmco Point,Taipingxu,1765,†Money Market Deposit†,2,education," 791,078.32 ",Poor,Poor,n/a," 31,648.45 ",Xinjie,77,10/16/2016,V√°rzea de Sintra,29,9/19/2021,,
8/19/2018," 9,745.06 "," 8,456.93 ",1/22/2022,5.04838E+15," 85,876.15 ",34108 Cambridge Alley,Budapest,29,†Money Market Deposit†,1,education," 634,649.01 ",Unsatisfactory,Unsatisfactory,Consumer Services," 16,032.46 ",Yangzhong,28,6/17/2022,El Progreso,17,12/17/2021,,
7/26/2017," 9,004.74 "," 5,646.05 ",2/27/2018,5.10875E+15," 47,802.14 ",565 Talmadge Terrace,Christchurch,391,†Money Market Deposit†,1,education," 298,216.53 ",Good,Good,Transportation," 12,747.38 ",Bantuanon,10,3/31/2022,Swords,29,7/10/2018,,
3/1/2020," 6,817.58 "," 5,208.33 ",3/31/2019,5.04838E+15," 99,707.28 ",1665 Scoville Trail,Velykyy Burluk,347,†Money Market Deposit†,3,education," 989,491.09 ",†Very Good†,†Very Good†,Health Care," 63,623.37 ",Lugulu,68,2/20/2019,Chixi,38,2/10/2018,,
2/1/2017," 9,035.66 ", 283.11 ,12/2/2019,5.10876E+15," 44,032.01 ",998 Mosinee Court,Vatutine,1570,†Money Market Deposit†,3,education," 732,479.97 ",†Outstanding,†Outstanding,Capital Goods," 83,218.22 ",Tonggoh,29,11/13/2022,Yidu,33,3/12/2021,,
1/11/2020," 1,134.72 "," 6,901.78 ",6/29/2022,5.10875E+15," 2,494.67 ",8 Rigney Hill,Ifanes,1737,†Money Market Deposit†,3,education," 853,886.71 ",Poor,Poor,Finance," 99,012.97 ",Asan-Maina Village,83,5/17/2019,Osiek,9,11/18/2018,,
11/27/2022," 8,089.35 "," 7,315.57 ",2/4/2021,5.04837E+15," 21,789.62 ",9827 Meadow Valley Place,V√©lo,239,†Money Market Deposit†,3,auto," 158,236.91 ",Unsatisfactory,Unsatisfactory,Transportation," 62,604.35 ",Ajung,27,11/22/2022,Likhobory,30,4/13/2018,,
10/7/2019," 3,737.04 "," 6,322.63 ",1/15/2020,5.04838E+15," 11,171.13 ",9 Annamark Parkway,Tiandiba,245,†Money Market Deposit†,5,auto," 912,598.97 ",Good,Good,Health Care," 99,273.66 ",Xinyi,76,1/4/2020,Lapa do Lobo,8,1/24/2021,,
3/2/2022," 2,017.83 "," 1,489.05 ",7/28/2018,5.04838E+15," 17,779.68 ",0069 Commercial Parkway,Parob√©,1666,†Money Market Deposit†,5,auto," 296,026.57 ",†Very Good†,†Very Good†,Capital Goods," 84,005.54 ",Roissy Charles-de-Gaulle,17,3/29/2017,Pr√©vost,32,4/21/2020,,
4/15/2021," 7,518.84 "," 9,615.75 ",12/27/2021,5.04837E+15," 26,936.85 ",7 Old Shore Drive,Leninsk,615,†Money Market Deposit†,3,auto," 754,673.99 ",†Outstanding,†Outstanding,Consumer Non-Durables," 96,077.56 ",Palotina,13,5/20/2020,Cachoeirinha,27,4/10/2019,,
2/18/2022," 3,025.06 "," 5,497.70 ",2/11/2022,5.04837E+15," 17,988.07 ",4 Banding Parkway,Pite√•,1754,†Money Market Deposit†,2,auto," 919,656.39 ",Poor,Poor,Technology," 99,450.24 ",Wugong,48,5/6/2021,Wangcun,15,5/17/2021,,
6/24/2019," 5,513.69 "," 6,608.64 ",5/15/2020,5.10875E+15," 50,399.13 ",121 Monument Trail,Leipzig,1209,†Money Market Deposit†,3,auto," 556,817.67 ",Unsatisfactory,Unsatisfactory,Finance," 66,800.12 ",Pajaten,45,7/27/2017,Qinshi,22,5/10/2020,,
3/9/2020," 8,749.05 "," 6,628.19 ",8/23/2019,5.04837E+15," 51,813.62 ",8162 Maryland Pass,Kadugede,510,†Money Market Deposit†,3,auto," 685,985.23 ",Good,Good,Technology," 43,815.07 ",Burayevo,7,5/4/2022,Konggar,21,3/19/2018,,
1/6/2020," 3,600.89 "," 9,996.15 ",12/5/2022,5.04837E+15," 28,499.34 ",4185 Amoth Way,Ticrapo,1959,†Money Market Deposit†,3,auto," 652,123.27 ",†Very Good†,†Very Good†,n/a," 76,652.55 ",Moyale,47,3/29/2021,Bensonville,28,11/7/2020,,
6/2/2019," 5,412.29 "," 4,666.62 ",1/31/2021,5.10875E+15," 34,614.46 ",46 Farwell Road,Taivalkoski,1497,†Money Market Deposit†,2,auto," 715,750.84 ",†Outstanding,†Outstanding,n/a," 12,222.49 ",Pivka,54,11/2/2021,Citangtu Kaler,30,1/23/2019,,
8/26/2019," 8,750.78 "," 4,543.00 ",6/17/2021,5.10876E+15," 33,983.84 ",8 Elmside Road,Lianga,777,†Money Market Deposit†,1,auto," 568,933.78 ",Poor,Poor,Health Care," 82,839.59 ",Kostarea Satu,38,10/28/2022,Postoloprty,7,8/10/2022,,
3/23/2019," 5,238.04 "," 6,219.79 ",8/30/2021,5.04837E+15," 91,952.96 ",9 International Park,Randfontein,1799,†Money Market Deposit†,2,auto," 867,639.07 ",Unsatisfactory,Unsatisfactory,Finance," 61,220.97 ",Roanoke,100,1/31/2022,Narsaq,3,12/4/2019,,
12/24/2017, 628.37 ," 6,628.57 ",1/14/2020,5.04837E+15," 72,556.38 ",4400 Moose Road,Daixi,1993,†Money Market Deposit†,1,auto," 634,398.17 ",Good,Good,Finance," 92,287.43 ",Gelemso,62,6/16/2021,Atlanta,40,9/21/2020,,
3/15/2017," 5,145.55 "," 4,128.39 ",1/20/2021,5.04837E+15," 87,440.86 ",291 Mandrake Center,Ostru≈ænica,7,†Money Market Deposit†,3,auto," 954,254.44 ",†Very Good†,†Very Good†,n/a," 53,195.72 ",Zhaoguli,12,9/16/2020,Kedungtuban,33,7/14/2021,,
9/19/2020," 2,863.44 "," 3,563.93 ",4/7/2019,5.04838E+15," 99,948.09 ",64 6th Lane,Kauswagan,169,†Money Market Deposit†,5,auto," 474,989.39 ",†Outstanding,†Outstanding,Consumer Services," 5,516.08 ",Las Mercedes,1,7/31/2018,Huaxijie,42,4/6/2018,,
6/27/2020," 2,359.85 ", 909.68 ,7/15/2020,5.10875E+15," 76,928.73 ",770 Esker Avenue,Shihui,1783,†Money Market Deposit†,5,auto," 883,438.38 ",Poor,Poor,Consumer Services," 73,234.95 ",Vicu√±a Mackenna,49,1/24/2017,Zhongnan,46,1/28/2019,,
5/11/2017," 4,173.20 "," 7,794.48 ",2/13/2021,5.04837E+15," 43,912.40 ",9 Atwood Road,Sanbao,1193,†Money Market Deposit†,4,auto," 111,164.25 ",Unsatisfactory,Unsatisfactory,Health Care," 72,209.94 ",Angadanan,54,3/13/2022,Donim,50,8/23/2018,,
5/2/2021, 278.89 ," 6,137.94 ",6/15/2022,5.10876E+15," 73,538.66 ",091 Melvin Lane,Ingenio La Esperanza,1967,†Money Market Deposit†,5,auto," 715,446.97 ",Good,Good,Technology," 2,400.33 ",Patnongon,84,12/28/2016,Wotho,36,3/14/2018,,
4/23/2017," 8,361.53 "," 4,643.92 ",11/25/2020,5.10876E+15," 65,526.81 ",2400 Cardinal Parkway,Lishu,1260,†Money Market Deposit†,5,auto," 997,409.63 ",†Very Good†,†Very Good†,Health Care," 60,561.16 ",S√£o Bento do Sul,69,10/14/2022,Hound√©,4,6/18/2020,,
1/25/2020," 8,280.30 "," 2,529.42 ",3/22/2020,5.10876E+15," 84,240.09 ",38770 Annamark Junction,Dijon,1615,†Money Market Deposit†,4,auto," 904,614.07 ",†Outstanding,†Outstanding,Technology," 86,423.93 ",Novopavlovsk,71,2/12/2020,Minna,44,8/21/2018,,
6/11/2019," 4,135.86 "," 5,182.96 ",6/20/2018,5.04837E+15," 54,954.14 ",2 Moose Center,Tsimlyansk,1680,†Money Market Deposit†,1,auto," 413,114.93 ",Poor,Poor,Consumer Services," 51,644.33 ",Mananjary,26,11/8/2017,Aix-les-Bains,36,1/3/2019,,
6/21/2017," 8,335.27 "," 1,469.02 ",5/13/2019,5.10876E+15," 19,542.57 ",5676 Anthes Street,Logan Lake,1557,†Money Market Deposit†,5,auto," 426,663.15 ",Unsatisfactory,Unsatisfactory,Consumer Services," 85,059.39 ",Igurubi,50,8/12/2016,Breda,9,10/3/2019,,
1/15/2018," 9,166.95 ", 56.63 ,5/8/2019,5.04838E+15," 21,828.23 ",81 Onsgard Hill,Cabungan,906,†Money Market Deposit†,5,auto," 821,322.98 ",Good,Good,Finance," 69,739.98 ",Muleng,11,9/25/2017,Mogzon,20,1/29/2019,,
3/16/2017," 9,812.96 "," 1,411.02 ",10/11/2020,5.10875E+15," 49,370.75 ",291 Melvin Circle,Zhangshui,250,†Money Market Deposit†,4,auto," 409,678.87 ",†Very Good†,†Very Good†,Basic Industries," 25,165.66 ",Qiryat Yam,48,11/13/2017,El Zapotal del Norte,14,4/7/2020,,
2/1/2021," 3,062.47 ", 537.60 ,1/18/2020,5.04838E+15," 39,754.37 ",1185 Bayside Plaza,Lipovci,1829,†Money Market Deposit†,1,auto," 358,071.57 ",†Outstanding,†Outstanding,n/a," 65,804.54 ",Wakkanai,84,6/6/2020,Kumagaya,44,3/25/2018,,
9/28/2017," 2,188.80 "," 3,467.36 ",6/4/2022,5.10875E+15," 42,562.58 ",66 Reindahl Way,Kurba,765,†Money Market Deposit†,4,auto," 760,585.12 ",Poor,Poor,Health Care," 28,952.35 ",Jiaoba,19,10/20/2019,Xiaoweizhai,50,11/12/2018,,
11/21/2019," 2,415.71 "," 4,053.78 ",4/22/2019,5.04838E+15," 2,821.73 ",8559 Amoth Junction,Mariniƒái,1772,†Money Market Deposit†,4,auto," 860,924.69 ",Unsatisfactory,Unsatisfactory,n/a," 76,261.26 ",Villa √Ångela,42,7/8/2021,Columbus,12,10/28/2022,,
3/14/2018," 1,325.89 "," 2,754.39 ",3/1/2021,5.10876E+15," 57,988.81 ",450 Division Court,Lukunor,1074,†Money Market Deposit†,1,auto," 943,018.52 ",Good,Good,Finance," 29,712.77 ",≈Ωandov,49,12/17/2021,Le Havre,38,9/24/2022,,
4/15/2019, 713.14 ," 1,889.04 ",6/1/2020,5.10876E+15," 3,064.88 ",797 Crownhardt Center,Guder Lao,1994,†Money Market Deposit†,5,auto," 697,332.43 ",†Very Good†,†Very Good†,n/a," 48,260.09 ",≈ûurmƒÅn,36,4/26/2017,Iqaluit,24,4/22/2018,,
10/9/2022, 803.25 ," 6,777.88 ",3/26/2018,5.04837E+15," 91,916.35 ",15279 Brown Pass,Guayabal,1204,†Money Market Deposit†,3,auto," 108,112.70 ",†Outstanding,†Outstanding,n/a," 8,343.68 ",Tepusteca,93,7/1/2022,Lule√•,46,2/11/2022,,
11/19/2021," 9,525.80 "," 2,971.26 ",7/26/2022,5.04837E+15," 17,194.85 ",4154 Blackbird Circle,Carlos Casares,384,†Money Market Deposit†,4,auto," 148,902.20 ",Poor,Poor,Miscellaneous," 88,246.82 ",Port√£o,54,5/5/2020,Kashin,44,1/6/2020,,
12/1/2021," 6,175.27 "," 9,554.32 ",4/23/2019,5.10876E+15," 27,938.42 ",595 Marquette Road,DƒÖbie,820,†Money Market Deposit†,2,auto," 522,837.21 ",Unsatisfactory,Unsatisfactory,Consumer Services," 94,436.86 ",Ruoqiang,24,2/10/2022,Maracana√∫,47,1/12/2019,,
2/22/2021," 2,118.80 "," 7,713.42 ",12/23/2019,5.04837E+15," 16,080.36 ",65547 Eagle Crest Avenue,Krajan Satu,238,†Money Market Deposit†,4,auto," 907,297.63 ",Good,Good,Finance," 55,628.07 ",Gonghe,29,4/24/2021,Mosul,24,3/21/2019,,
9/12/2018," 4,252.23 "," 2,286.49 ",1/26/2022,5.10876E+15," 68,187.34 ",0 Northwestern Center,Shakhtars‚Äôk,1288,†Money Market Deposit†,4,auto," 693,712.58 ",†Very Good†,†Very Good†,Health Care," 65,297.48 ",Meixian,10,1/28/2020,Kharp,48,10/26/2019,,
11/3/2018," 2,397.37 "," 2,364.61 ",6/10/2022,5.10876E+15," 64,529.86 ",77 Crest Line Crossing,Vybor,1042,†Money Market Deposit†,4,auto," 133,704.40 ",†Outstanding,†Outstanding,Technology," 22,556.55 ",Washington,52,5/10/2017,Aqqan,31,7/22/2018,,
7/22/2017," 8,927.99 ", 575.16 ,11/27/2018,5.04837E+15," 33,662.26 ",078 Debs Plaza,El Paso,285,†Money Market Deposit†,2,auto," 923,357.24 ",Poor,Poor,Consumer Services," 79,806.14 ",Sang-e ChƒÅrak,61,11/29/2020,San Antonio,2,7/13/2020,,
1/12/2019," 5,743.74 "," 9,464.73 ",9/20/2019,5.04837E+15," 3,305.43 ",70 Del Sol Avenue,El Corozo,1018,†Money Market Deposit†,3,auto," 799,639.42 ",Unsatisfactory,Unsatisfactory,Capital Goods," 61,643.56 ",Bujanovac,70,7/18/2017,Kosaya Gora,10,6/24/2020,,
1/23/2021," 2,414.12 "," 4,710.98 ",8/19/2022,5.10875E+15," 45,410.43 ",1 Green Park,Giemdiem,1823,†Money Market Deposit†,1,auto," 566,337.02 ",Good,Good,n/a," 31,607.50 ",Banjar Tegal Belodan,90,5/31/2019,Dmitriyevskaya,3,3/7/2019,,
6/14/2018, 551.05 ," 8,591.96 ",8/13/2021,5.04838E+15," 80,063.78 ",76 Bayside Place,Chicago,700,†Money Market Deposit†,3,auto," 643,837.58 ",†Very Good†,†Very Good†,Public Utilities," 62,012.47 ",Panenggoede,22,1/5/2021,Anh Son,35,1/18/2020,,
1/14/2020," 6,962.98 "," 3,714.97 ",11/18/2022,5.10876E+15," 25,369.79 ",7 2nd Avenue,Barra Bonita,1661,†Money Market Deposit†,2,auto," 576,686.88 ",†Outstanding,†Outstanding,Consumer Services," 94,304.69 ",Banjar Timbrah,11,2/1/2020,R√≠o Grande,13,12/31/2020,,
12/23/2018," 3,789.28 "," 9,605.65 ",9/10/2020,5.04837E+15," 3,039.45 ",49979 New Castle Pass,Hengjie,214,†Money Market Deposit†,5,auto," 398,418.09 ",Poor,Poor,Consumer Services," 11,353.71 ",Klang,14,2/9/2019,Ketangi,9,1/25/2018,,
12/18/2020," 1,239.80 "," 4,379.91 ",8/21/2021,5.04837E+15," 12,167.26 ",39 Utah Drive,Lianghe,1865,†Money Market Deposit†,1,auto," 623,738.17 ",Unsatisfactory,Unsatisfactory,Finance," 10,646.86 ",Ennery,25,1/28/2016,Longra,37,8/25/2021,,
2/5/2017," 5,291.58 "," 8,318.98 ",4/8/2019,5.10875E+15," 14,781.05 ",53417 Donald Alley,Shuidong,1497,†Money Market Deposit†,1,auto," 978,946.14 ",Good,Good,Finance," 5,208.75 ",Rungis,45,5/18/2019,Cortes,13,5/9/2021,,
10/27/2021," 5,815.07 "," 8,654.41 ",9/24/2018,5.10875E+15," 11,403.63 ",3339 Thompson Drive,Zwedru,912,†Money Market Deposit†,1,auto," 118,472.83 ",†Very Good†,†Very Good†,Technology," 18,417.51 ",Zhangjiayuan,43,10/26/2022,Ccatca,38,3/18/2019,,
2/18/2020," 5,209.88 "," 8,973.41 ",11/10/2018,5.10875E+15," 19,237.08 ",049 Karstens Way,Kung√§lv,1202,†Money Market Deposit†,4,auto," 677,774.53 ",†Outstanding,†Outstanding,Technology," 47,850.92 ",Tambovka,32,1/7/2018,Ambel√≥n,46,7/4/2022,,
7/4/2018," 7,333.69 ", 120.87 ,2/16/2020,5.10875E+15," 3,706.44 ",77848 Michigan Road,Cikalaces,1366,†Money Market Deposit†,5,auto," 958,087.37 ",Poor,Poor,Consumer Durables," 44,930.14 ",Cilangkap,26,2/25/2017,Kalate,31,12/20/2019,,
11/18/2021," 6,286.23 "," 8,298.55 ",9/20/2020,5.10876E+15," 55,060.31 ",980 Bellgrove Parkway,SubaykhƒÅn,1930,†Money Market Deposit†,3,auto," 841,425.16 ",Unsatisfactory,Unsatisfactory,n/a," 99,154.58 ",Gavinhos de Baixo,39,3/20/2017,Buni Yadi,3,7/25/2018,,
11/29/2017," 6,341.32 "," 2,819.52 ",10/13/2019,5.04838E+15," 53,691.12 ",8 Corben Road,Xinzhai,1459,†Money Market Deposit†,5,auto," 522,403.14 ",Good,Good,Miscellaneous," 4,313.75 ",Pilzno,84,5/22/2021,Shahrƒ´ƒÅr,29,3/26/2022,,
4/6/2022," 9,504.89 "," 9,569.70 ",11/19/2018,5.10876E+15," 97,405.22 ",5 Grover Junction,Cr√©teil,724,†Money Market Deposit†,4,auto," 102,183.44 ",†Very Good†,†Very Good†,Consumer Services," 60,037.44 ",Mongo,13,11/15/2021,Lelkowo,27,8/9/2022,,
12/5/2019," 6,882.77 ", 995.17 ,11/20/2022,5.04838E+15," 70,477.89 ",79 Mcguire Hill,Jimusa‚Äôer,1709,†Money Market Deposit†,5,auto," 419,860.07 ",†Outstanding,†Outstanding,Energy," 37,999.33 ",Bulgan,34,6/20/2018,Ximei,37,8/19/2021,,
4/4/2019," 4,053.89 "," 2,386.43 ",9/5/2020,5.10875E+15," 3,312.64 ",21 Vera Pass,Chilly-Mazarin,594,†Money Market Deposit†,4,auto," 799,150.30 ",Poor,Poor,n/a," 80,473.38 ",Spas-Klepiki,44,5/27/2017,Sulahan,18,9/3/2020,,
6/3/2021, 724.80 ," 7,605.85 ",4/26/2022,5.04837E+15," 59,407.90 ",03487 Westridge Center,Ronneby,460,†Money Market Deposit†,5,auto," 216,675.24 ",Unsatisfactory,Unsatisfactory,Health Care," 95,955.98 ",Shuitian,20,10/7/2017,Zgornje Gorje,47,9/3/2021,,
5/17/2020," 1,264.51 ", 253.36 ,12/27/2022,5.10875E+15," 91,824.15 ",5 Meadow Ridge Hill,Hongdun,1706,†Money Market Deposit†,4,auto," 711,955.17 ",Good,Good,Finance," 46,118.70 ",Hengjing,68,2/15/2016,Lang,38,5/30/2019,,
9/24/2018, 619.42 ," 4,873.17 ",1/8/2020,5.10876E+15, 343.89 ,54729 Brown Alley,Rudolfov,1641,†Money Market Deposit†,2,auto," 695,840.72 ",†Very Good†,†Very Good†,Finance," 8,685.69 ",Xiaotao,59,5/24/2020,Baturyn,14,10/20/2021,,
3/6/2018," 6,341.27 ", 13.44 ,3/22/2022,5.10876E+15," 71,726.67 ",3 Luster Road,Andop,1621,†Money Market Deposit†,2,auto," 989,622.80 ",†Outstanding,†Outstanding,Technology," 33,418.53 ",Ry≈´≈ç,61,10/21/2022,Luzhuangzi,9,6/15/2019,,
1/23/2019," 3,667.36 "," 8,750.17 ",1/13/2020,5.10876E+15," 31,643.07 ",3 Onsgard Hill,Paris 07,291,†Money Market Deposit†,4,auto," 988,149.62 ",Poor,Poor,n/a," 49,479.71 ",Zaolin,84,9/27/2017,Araguaiana,35,7/4/2020,,
3/31/2021," 5,852.74 "," 8,451.72 ",12/13/2020,5.04837E+15," 45,920.99 ",10 Burning Wood Place,Ludishan,742,†Money Market Deposit†,5,auto," 125,990.60 ",Unsatisfactory,Unsatisfactory,Finance," 54,719.26 ",Nanzhang Chengguanzhen,66,8/19/2022,Jiaxing,13,3/30/2019,,
1/7/2017," 6,360.21 "," 4,013.48 ",4/19/2022,5.04837E+15," 49,399.23 ",9 Cascade Crossing,Krrab√´,778,†Money Market Deposit†,5,auto," 299,792.48 ",Good,Good,Health Care," 12,735.50 ",Mach,76,6/3/2019,Somba,35,9/27/2022,,
6/11/2018," 1,816.88 "," 7,444.29 ",7/23/2022,5.10875E+15," 12,319.40 ",0775 Sutteridge Court,Yara,875,†Money Market Deposit†,1,auto," 255,792.83 ",†Very Good†,Good,Capital Goods," 21,142.75 ",New Orleans,20,9/11/2016,S√©rvia,23,7/25/2021,,
8/5/2020," 7,061.27 "," 9,190.07 ",8/29/2019,5.10875E+15," 31,918.84 ",9 Derek Junction,Pandean,40,†Money Market Deposit†,4,auto," 849,553.63 ",†Outstanding,Good,Health Care," 24,023.89 ",Royan,60,11/1/2017,Shangxing,34,5/19/2021,,
10/24/2019," 7,799.04 "," 6,931.32 ",4/30/2018,5.04838E+15," 96,820.45 ",9013 Loftsgordon Center,Saint Louis,1670,†Money Market Deposit†,5,auto," 531,775.99 ",Poor,Good,Finance," 31,035.56 ",Th·ªã Tr·∫•n M·ªπ L·ªôc,77,1/8/2022,Lingyang,11,12/5/2019,,
8/8/2020," 4,854.79 "," 8,551.69 ",3/11/2022,5.10875E+15," 61,537.51 ",82 Sachtjen Hill,La Reforma,292,†Money Market Deposit†,3,auto," 518,680.76 ",Unsatisfactory,Good,Capital Goods," 12,092.42 ",Juai,56,3/17/2021,Sao Hai,33,4/14/2018,,
12/8/2020," 3,877.87 "," 1,216.13 ",1/30/2020,5.04838E+15," 23,840.74 ",5727 Darwin Junction,San Luis,1355,†Money Market Deposit†,3,auto," 419,528.32 ",Good,Good,Consumer Services," 75,446.57 ",Cercal,66,11/13/2020,Danderyd,45,1/31/2021,,
12/30/2021," 1,781.46 "," 3,910.36 ",5/17/2018,5.10876E+15," 18,554.95 ",37570 Stephen Junction,Zaragoza,587,†Money Market Deposit†,3,auto," 257,879.80 ",†Very Good†,Good,n/a," 29,161.74 ",Sangzhou,61,12/29/2016,Severskaya,14,6/12/2020,,
5/20/2019," 1,733.84 "," 6,767.30 ",3/4/2019,5.04837E+15," 23,394.32 ",9 Melby Place,Jikamshi,754,†Money Market Deposit†,3,auto," 169,846.35 ",†Outstanding,Good,n/a," 33,432.15 ",Czemierniki,56,9/14/2019,Shuanghekou,36,8/11/2021,,
9/5/2022," 9,102.61 "," 7,738.45 ",7/9/2021,5.10875E+15," 69,360.43 ",78 Dovetail Road,El Regalo,384,†Money Market Deposit†,5,auto," 341,394.94 ",Poor,Good,Consumer Services," 57,463.67 ",Ibaan,62,2/9/2019,Uthai Thani,30,2/9/2022,,
11/23/2020," 8,355.05 "," 3,460.55 ",11/14/2020,5.04838E+15," 11,835.85 ",5 Kipling Point,Otuzco,285,†Money Market Deposit†,3,auto," 929,413.63 ",Unsatisfactory,Good,Public Utilities," 5,745.43 ",Golbey,55,12/24/2016,Anping,11,11/14/2019,,
10/15/2020," 2,298.13 "," 3,177.18 ",4/25/2019,5.04838E+15," 45,683.06 ",340 Colorado Hill,Caen,1852,†Money Market Deposit†,3,auto," 339,935.71 ",Good,Good,Transportation," 67,872.20 ",Perushtitsa,95,7/4/2017,Mingshuihe,32,11/12/2021,,
1/1/2018," 6,887.13 ", 181.11 ,8/24/2018,5.04837E+15," 38,645.74 ",633 Myrtle Plaza,Lapid,476,†Money Market Deposit†,5,auto," 161,872.28 ",†Very Good†,Good,Basic Industries," 5,824.28 ",Avignon,53,2/1/2017,Burqah,5,8/26/2021,,
7/14/2017," 5,827.99 "," 4,626.45 ",7/23/2019,5.10875E+15," 7,900.65 ",214 Straubel Hill,Peristerona,886,†Money Market Deposit†,5,auto," 575,631.62 ",†Outstanding,Good,Health Care," 54,253.61 ",San Diego,8,10/31/2018,Qincheng,27,4/20/2022,,
10/3/2021, 223.59 ," 4,470.69 ",11/12/2019,5.10876E+15, 84.94 ,251 Hollow Ridge Center,Achiaman,456,†Money Market Deposit†,4,auto," 329,465.57 ",Poor,Good,Basic Industries," 59,548.92 ",Volochys‚Äôk,75,3/28/2020,Iliƒái,22,1/20/2022,,
1/6/2019," 1,591.34 "," 3,170.67 ",9/1/2020,5.10876E+15," 15,878.69 ",1 Prentice Circle,Weekombaka,724,†Money Market Deposit†,3,auto," 597,403.60 ",Unsatisfactory,Good,Consumer Services," 89,323.83 ",Gaohu,10,4/30/2018,Saatlƒ±,44,12/30/2020,,
1/16/2018," 5,232.35 "," 7,452.54 ",11/14/2022,5.10876E+15," 82,106.63 ",888 Springs Street,Porta,1584,†Money Market Deposit†,1,auto," 462,881.41 ",Good,Good,n/a," 73,588.64 ",Mamonit,63,11/23/2016,Springfield,47,8/27/2019,,
11/14/2020," 6,235.04 "," 3,892.05 ",1/10/2020,5.10876E+15," 43,780.45 ",3 Reinke Drive,Virginia Beach,1397,†Money Market Deposit†,4,auto," 496,567.78 ",†Very Good†,Good,Consumer Services," 78,014.57 ",Starokorsunskaya,19,2/2/2021,Vila Ch√£,34,1/4/2020,,
4/1/2019," 4,533.44 "," 8,176.99 ",4/20/2018,5.04837E+15," 88,971.58 ",25948 Larry Circle,Pawa,295,†Money Market Deposit†,1,auto," 168,414.23 ",†Outstanding,Good,n/a," 51,542.40 ",Ar Raqqah,78,6/18/2019,Carleton Place,14,7/31/2018,,
5/14/2020, 500.76 , 545.46 ,3/28/2021,5.10875E+15, 846.97 ,067 Bartillon Trail,Telsen,1253,†Money Market Deposit†,1,auto," 139,185.24 ",Poor,Good,Finance," 92,417.58 ",Pajarillo,51,10/20/2016,Amagasaki,6,1/18/2020,,
5/27/2017," 3,905.33 "," 1,662.20 ",2/16/2022,5.10875E+15," 85,564.36 ",7312 Brickson Park Place,Cempaka,1831,†Money Market Deposit†,4,auto," 862,318.57 ",Unsatisfactory,Good,Transportation," 73,960.26 ",Santiago de los Caballeros,25,4/25/2021,Vicu√±a,28,11/29/2021,,
12/19/2018," 9,498.90 "," 4,874.65 ",7/6/2018,5.04837E+15," 67,050.94 ",795 Charing Cross Place,Lysekil,1250,†Money Market Deposit†,2,auto," 769,941.14 ",Good,Good,Basic Industries," 65,071.16 ",Padangpanjang,87,3/24/2019,San Cristobal,48,4/5/2018,,
3/25/2017," 4,664.89 "," 4,592.34 ",12/6/2020,5.10876E+15," 83,314.69 ",81 Fulton Place,Fujishiro,224,†Money Market Deposit†,1,auto," 658,092.54 ",†Very Good†,Good,Finance," 85,153.35 ",Sapataria,74,2/11/2017,Soreang,16,7/2/2018,,
